author_id,average_rating,name,ratings_count,text_reviews_count
2731811,4.06,Kirstyn McDermott,620,170
113328,4.06,Elizabeth Jane Howard,14757,1518
5316545,3.95,Manuela Francescon,1515,274
7084,3.72,Karl Marx,125978,5112
7033847,4.32,Nail Satligan,19,4
15098044,4.00,Stacey Alabaster,3369,643
2934796,3.85,Kasper Hauser,408,85
179182,3.48,Robert Baedeker,392,74
179179,3.85,Dan Klein,433,90
179180,3.85,John Reichmuth,360,76
179181,3.85,James Reichmuth,360,76
14688785,1.00,twr `lm khlyl 'myn~,1,1
3370827,4.58,Brenda Tetreault,236,110
14172227,4.50,mZhr lwys,4,1
5784316,3.43,Trq `bd lHlym,30,7
6471068,3.10,hny lsb`y,39,15
7171813,3.91,'bw qtd@ lflsTyny,11,3
14172229,4.50,'bw mry@ lqHTny,4,1
14172327,4.50,'bw l`bs lshmy,4,1
8421046,3.97,Meredith O'Reilly,706,110
13994785,3.74,T.J. Shortt,38,11
34765,4.02,Mark Frost,30381,3176
3413185,3.99,Tim Weaver,9645,1232
2733338,3.88,David Bauckham,33,19
16686958,3.43,Nelly Grant,7,1
17015,3.94,P.C. Cast,1859975,54650
17010,3.93,Kristin Cast,1765605,49768
2387518,3.66,Edwina Wren,1113,281
2874334,3.65,Therese Walsh,2588,589
332941,3.83,Gayle Eden,1073,73
193436,3.74,W. Curtis Preston,99,8
6378,4.13,Hans Christian Andersen,258513,7478
571183,4.09,Michael Redgrave,86,17
3347387,3.70,Geoffrey Neil,693,114
8715,3.66,Maureen Child,26412,1978
4109302,3.94,Diane  Adams,8404,1178
1218314,3.33,The Barbi Twins,3,1
22475,3.75,John McNally,2583,488
7340907,4.46,Sui Ishida,120315,3687
594436,3.58,Nigel Fairs,945,131
194961,4.03,Robert Frager,971,67
6904638,4.17,Hmd shmlw,31588,1515
330649,3.95,Dean Lorey,7421,608
8409236,3.50,Agneta Malmborg,2,2
4716240,4.16,Aija M. Butler,98,36
6566847,4.50,Thornne Xaiviannt,4,3
570218,4.18,Dalai Lama XIV,179842,9141
3486415,3.95,Amanda Hocking,388249,27640
4397603,3.86,Natalie Palmer,6921,320
569269,3.98,Jay Asher,633597,52416
2930346,3.91,Judy Christie,7530,761
178000,3.69,Albertine Sarrazin,935,105
15016585,3.67,Tarik Alemdar,3,1
2654606,3.60,Kitty Thomas,37728,4087
165172,3.94,William Marshall,860,95
340148,4.15,Debby Giusti,1635,260
7170883,3.00,Leando Franca,1,1
2918731,3.73,Aliette de Bodard,15983,3129
106843,3.84,G.A. Henty,18375,856
6547911,3.74,Yangsze Choo,14336,2546
1580,4.03,Humphrey Carpenter,17046,703
4134859,4.26,Jessica Shirvington,69650,6315
2347982,3.87,Rebecca Macauley,471,164
4441913,3.80,Lecia Cornwall,3612,856
13848246,3.75,Tito Martinez,4,2
1415302,3.45,Sarah Mallory,1270,226
16465599,4.33,Samuel Nygard,6,2
3706,4.02,George Orwell,4453770,95836
1194,4.00,Richard Dawkins,472422,17797
1193527,3.87,Ruth Strother,166,48
4019418,3.93,Sharon M. Johnston,100,64
2919056,3.80,Leigh Russell,6311,660
159041,3.86,Tara Bennett-Goleman,877,102
4344473,3.33,zhr@ `mr,15,5
251128,3.27,Susanne McCarthy,405,58
30697,4.01,August Kubizek,213,25
215034,4.10,Geoffrey Brooks,1053,78
30702,4.22,Ian Kershaw,16034,940
30691,3.17,Adolf Hitler,25896,2426
130541,3.68,Bob Shaw,4332,370
25205,3.49,Gordon Dahlquist,10439,1473
876403,3.26,Anna Jansson,4330,434
5146047,3.29,Sirkka-Liisa Sjoblom,655,81
15451907,4.18,Mihir Desai,212,38
1776528,4.01,Patti Digh,2851,232
1428675,3.84,Beth Fantaskey,59233,5262
181070,3.95,Walter Scheidel,221,34
99117,3.79,Sarah Beth Durst,36598,5525
14865445,4.13,Emily Bain Murphy,1246,367
4112015,3.91,Jerdine Nolen,2492,460
15451909,3.22,Michelle  Henninger,9,1
8015953,4.50,City Lights Historical Library,6,1
4741881,3.81,Donna White Glaser,2976,360
7145403,3.48,Kayla Lords,1880,149
39464,3.76,Monica Ferris,25685,2220
3009736,3.97,S.J. Frost,14313,1856
51289,3.43,James Lincoln Collier,16010,1989
141619,3.54,Lee Lorenz,775,110
5011219,4.63,K.C. Sprayberry,176,65
7529792,3.95,Salinas Press,310,19
97184,3.60,Massimo Carlotto,5346,783
14874556,3.73,Greg  Jenner,765,98
13684594,3.97,Matthew Lloyd Davies,289,129
198684,4.08,Olivier Zunz,252,33
619932,3.49,gly trqy,4046,337
2572,4.10,Rumer Godden,19166,2229
15207082,4.34,Claire Luana,378,167
41495,3.84,Romain Rolland,7490,464
2532316,3.60,mHmd mjlsy,423,65
3112956,3.49,mSTfy khml pwrtrb,308,21
1049088,3.65,Stewart Alsop,85,23
6536006,3.56,John        Baker,116,30
45317,4.23,Allan Ahlberg,44985,2470
5340891,4.36,Kichiku Neko,4039,469
5340892,4.36,TogaQ,3959,456
7224524,4.36,Guilt Pleasure,4004,454
6426133,3.66,E.E. Ottoman,1247,342
4039443,3.92,Jon   Gibbs,13,2
2924831,3.80,Jerrica Knight-Catania,6564,584
762361,3.89,Brett Williams,275,90
14166772,3.87,May Sage,16069,2178
7248681,4.30,Kevin Trout,30,7
38550,4.37,Brandon Sanderson,2062308,135990
263660,3.96,Aliyah Burke,11131,874
3001335,3.84,Susan Santangelo,2892,272
2770657,2.83,Stefan Spies,12,2
33919,3.69,Jeff VanderMeer,147402,18293
4671437,3.47,Einari Aaltonen,1362,156
3459410,4.33,Genevieve Scholl,389,185
4419420,3.68,Ines de La Fressange,2765,228
21155,3.99,Susan Wiggs,153837,11050
86098,4.05,Clarice Lispector,26735,2222
16985998,5.00,Aracy Balabanian,1,1
776431,3.16,Mark Inglis,58,8
3080840,4.10,Henry P. Bowie,21,3
8685,4.00,Mercedes Lackey,810564,22944
8368791,3.76,Claire  Adams,18328,1043
576434,3.37,Darrel Hess,121,8
11291359,3.61,Dennis G. Tasa,683,53
1284643,3.92,Moony Witcher,5243,112
5339078,3.74,Ilaria Matteini,325,7
14261974,4.38,Nathan Perl-Rosenthal,8,2
156642,3.71,Brian Murphy,1189,165
156644,3.89,Vesta Sarkhosh Curtis,158,25
156645,3.33,Anna David,1849,270
97671,3.53,Alexandre Jardin,4344,195
1214192,4.06,Ingrid Monchy,18,2
16598876,3.44,Ana Meyling,9,3
5080,4.04,Mary Alice Monroe,74947,7134
40983,3.75,Elizabeth Hand,30458,3955
110984,3.97,Bayard Taylor,2064,99
285217,3.79,Johann Wolfgang von Goethe,157535,5873
5414173,3.81,Vahur Kersna,224,19
147736,3.86,Chris Matthews,7324,762
834211,3.31,Penelope Stone,55,12
13901,4.25,Richard Scarry,119425,2239
3370555,3.85,Annabel Joseph,37495,3453
274512,3.38,David Shipley,381,100
274511,3.81,Will Schwalbe,43705,7441
734698,4.12,M. Quraish Shihab,3945,339
808263,5.00,James A. Kimple,2,1
7303102,3.79,Lesley L. Smith,122,102
5352392,3.91,Lisa Blackwood,3945,470
8759,3.75,Julian Fellowes,31007,4321
5048266,3.91,Halvor Kristiansen,56,7
2993356,4.28,Helen Hardt,38199,3561
193655,4.44,Thomas Watson,3060,364
14878027,4.50,J. L. Raimundo,2,2
178235,3.85,Tanya Anne Crosby,17784,1538
14237723,4.00,Irene Wieser & Nina Waitz,5,3
13465671,3.55,Nicole Fox,1456,223
67970,4.01,Cynthia Weber,110,18
103961,4.01,Albert J. Raboteau,360,30
1020792,4.28,Antoine de Saint-Exupery,911558,27166
354559,4.17,Eugenio de Andrade,828,86
5138534,4.31,Joana Morais Varela,123,10
4128,3.76,J.M. Coetzee,170316,12883
8619977,3.50,Arabella Kurtz,211,33
84823,3.97,James L. Halperin,1672,163
5821280,3.95,Mari Farthing,37,19
5821270,4.00,Lena Brown,44,22
4807115,3.59,Heather Dearly,94,26
368111,3.69,Kelly Parra,553,113
4459021,4.13,Jenny Peterson,79,37
6430546,3.98,Aaron   Smith,186,45
198444,4.12,Nicholas A. Brawer,16,2
3977902,4.12,Jero Phillips,16,2
15486288,2.60,Massimo Romagnoli,5,1
325185,4.07,Sydney E. Ahlstrom,147,22
23125,3.82,David D. Hall,473,66
609422,3.77,Shelley Rotner,1384,419
892,3.91,David A. White,266,38
335856,4.24,Ellen Shire,34,11
516921,4.33,Gloria E. Anzaldua,15549,576
4562483,4.12,Sylvain Reynard,272804,15403
320332,4.17,Sandra N. Elbaum,159,15
967397,3.69,Dorothy Bukantz,13,3
163,3.74,Marguerite Duras,50771,3509
2936530,3.47,Tereza Coelho,119,11
3116117,4.13,Elizabeth Loraine,2262,268
156503,4.01,Bruce Fife,2513,272
151388,4.19,Russell L. Blaylock,595,74
17200611,4.17,Brian Elstak,6,2
5245154,3.33,Karin Amatmoekrim,395,46
5775630,3.66,Savanna Fox,939,155
16026530,4.89,Sadie K. Frazier,9,1
1506,4.17,Elisabeth Kubler-Ross,31806,1198
647438,4.01,Andrea Hirata,69690,6820
5435058,3.86,Cody  Walker,160,27
518734,3.94,Timothy Callahan,674,76
5364295,3.96,Ean Moody,92,13
492992,4.05,Julian Darius,1076,165
380673,3.69,A. David Lewis,355,68
3077559,3.95,Patrick Meaney,423,41
4151460,3.85,Chad Nevett,239,26
4775981,3.91,Ross Payton,223,31
15392,3.94,Peter Sanderson,48841,1359
5364294,3.99,Caleb Stokes,150,14
5364293,4.08,Kevin Thurman,259,29
186643,3.85,Frank Fiore,68,11
556176,2.61,Sandi Gelles-Cole,23,6
13487635,4.54,Brooke May,222,145
11957,4.09,James Scott Bell,21912,2405
50071,4.03,Bohumil Hrabal,26264,2145
6864148,5.00,Susan Harris O'Connor,12,2
5829362,4.40,Diane Rene Christian,136,30
7420298,4.60,Mei-Mei Akwai Ellerman,45,9
227429,3.73,Serge Brussolo,6319,288
55791,4.17,Florencia Bonelli,14559,1279
12695,3.91,Christina Dodd,126354,6551
4538804,4.68,Chantal Bellehumeur,207,113
35422,3.70,Edward Packard,7722,604
8442032,4.07,Melissa  Jane,1414,384
2853833,3.72,Eric Cherry,113,10
5347217,3.33,Jennifer Bach,6,1
5347218,3.33,Amy Brost,6,1
42275,3.72,Judith Mitchell,2432,100
52432,3.69,Stanley G. Payne,545,79
15024396,4.80,Toni Cox,25,9
7214107,4.00,Tessy Rawlins,354,21
4524500,4.21,Celso Cukierkorn,164,21
1244,4.05,Mark Twain,4087862,73268
2779162,2.86,Martijn J. Adelmund,103,22
7133378,3.97,Alexis Noelle,8567,2140
254202,3.77,Roger Alan Skipper,87,21
5831332,3.53,Oystein Runde,129,19
7519603,3.70,Ida Neverdahl,20,2
6579126,3.84,Pip Ballantine,13865,1687
460870,3.87,Tee Morris,15859,1817
5206280,3.56,Frode Eie Larsen,64,11
1856577,3.81,Anna Brzezinska,1413,48
404567,4.27,Rice Broocks,1394,140
2864316,4.56,Laura Story,1132,197
8145659,4.03,Dale Partridge,648,72
3261733,4.05,Blake Mycoskie,7786,821
4043,4.02,Wilbur Smith,191498,7107
8559303,2.33,syrws khwpl,3,1
801962,3.55,Melissa Wyatt,368,74
4518555,3.46,Harvard Health Publications,71,9
150037,3.78,Ward Just,5885,678
4052252,3.92,Marissa Farrar,6835,1327
7417657,4.23,Cook's Illustrated Magazine,31181,832
45429,4.01,Jeffrey Brown,69611,6916
72043,3.76,John D. Barrow,5475,467
61625,3.52,Frank J. Tipler,683,91
1461,3.67,Gustave Flaubert,226017,9706
127738,3.56,Alexis Stamatis,953,67
202258,3.73,David Connolly,317,38
2047242,3.76,Stephani Hecht,58909,4048
61099,4.00,Paul Greenberg,5056,590
114626,3.72,Christopher Lane,2769,526
161054,3.68,Hakan Nesser,41155,3153
6458644,3.96,Eva K'neva,1202,159
13260036,3.95,Salil Jha,40,16
137386,3.78,Vicki Pettersson,52887,3464
58013,3.65,Johanna Sinisalo,8289,1023
623602,3.55,Herbert Lomas,2501,378
1880316,3.74,Sharon Ashwood,5646,567
44540,3.85,Jan Burke,19492,1578
46782,4.23,Juliette Morillot,228,22
5822041,4.24,Eduardo Galeano,30778,3121
7379968,3.52,M.P. Cooley,844,183
5784640,3.95,Marlayna Glynn,2081,263
673768,3.90,Homer W. Sykes,40,7
721481,3.91,Elisabeth Waters,30534,821
980713,3.47,Annie Burrows,3268,486
8293670,3.75,Sekji Ani,12,5
4829338,3.59,Charles River Editors,22367,2296
14106216,3.67,Selina Coffey,1704,480
174946,3.61,Jack Goldstein,6209,276
6206,3.90,Jenny Nimmo,165124,5202
7722,3.94,Louise Borden,3279,729
289245,3.91,Robert Andrew Parker,14163,869
7195,4.06,John Boyne,437743,28600
5862584,3.86,Ivan Repila,396,91
6259,4.04,Kay Hooper,155831,6083
73435,4.00,Maxine Chernoff,315,41
13490770,4.04,Ivy Smoak,4445,632
5080042,3.91,Brandon Shire,4457,1108
6693826,4.12,Seth Andrews,949,106
5820186,3.51,Brandon R. Luffman,131,41
373526,4.01,Elisa Springer,115,11
5827833,4.03,Kristina Knight,1588,367
2864598,3.62,Debra Glass,1719,188
1245772,3.23,Herman Koch,130391,17987
8523581,3.31,Kees Hulst,13,3
347654,4.05,Adian Husaini,935,149
5194,3.80,Michael Crichton,1999836,45701
40573,3.97,Frank  Muller,9000,1204
8106692,4.24,Adam Dreece,624,311
118424,3.83,Paul Kendall,82,10
7085769,3.90,Brie McGill,48,20
6429866,3.91,Brandy Nacole,336,197
4191,3.83,Emily Bronte,1046247,27743
3114377,3.99,Emili Bronte,430,19
865,4.18,Robert Greene,83254,4888
12331,4.18,Joost Elffers,53352,3122
4882127,4.12,Rachel Van Dyken,269026,27757
7302191,3.76,Shea Norwood,58,29
1441,4.03,Ted Dekker,360209,21402
4028753,3.75,Jan Steemers,366,55
22543,4.00,Meredith Ann Pierce,25210,1276
5139621,4.71,Dave  Moore,31,16
565621,3.42,John A. Andrews,245,36
870,3.80,Holly Lisle,22830,1304
344352,3.94,Kim Wilkins,5602,627
5137727,3.77,Julia Hughes,560,142
1654,4.14,Terry Pratchett,3267646,106290
2785687,3.98,Piotr W. Cholewa,12700,353
31227,3.83,Kayla Perrin,9363,982
175979,3.94,Alan Dundes,1711,130
7020049,3.85,Francesco Bertolino,55,1
15058478,4.05,Jacque Stevens,180,135
4610,4.15,John Sandford,665039,32142
250363,4.24,Antonia Barber,2020,186
45642,3.94,Meilo So,4271,1083
6965675,3.52,Katelyn Skye,1749,161
358318,3.82,Linda S. Budd,62,8
738091,4.27,P.J. Lynch,19776,1380
8445092,3.98,T.M. Mendes,1742,134
13557729,4.13,Daniel Abraham,167102,9238
346732,4.37,George R.R. Martin,4277240,164622
14653917,4.09,Michael Forcier,11,4
30195,4.10,Mario Benedetti,32727,2535
41000,3.67,Barbara Knox,60,17
104702,3.45,Don L. Curry,232,37
8118587,3.52,April  Andrews,1879,221
1425903,4.16,Andre Dubus,8796,735
29185,4.01,Sarah Kane,9476,624
64497,3.77,John August,374,35
15503315,2.00,Gerard Lelarge,2,1
15503316,2.75,Jean-Claude Biver,4,1
2448,4.21,Arthur Conan Doyle,1424024,43173
73182,3.36,Deborah Copaken Kogan,7250,1209
159,3.63,Henry James,273349,15654
921548,3.96,Leon Edel,927,98
4119242,3.38,Andrew  Grant,1988,415
5407382,4.22,Christopher  Wood,346,23
46393,4.10,Roland Allen,423,54
415549,3.69,Cyrille Offermans,64,15
13275,4.02,Charles Bukowski,444272,18513
13296,3.94,Todd Davis,200,18
13295,3.86,Marc Frey,88,10
828228,2.89,Barry Wells,9,3
7128,3.96,Jodi Picoult,2963318,176259
880695,3.81,H.G. Wells,787462,24695
8509911,4.06,Ray   Green,83,14
7016896,4.39,Ruth Whenham,69,25
7016898,4.65,Emma K.L. Hunt,23,10
240576,3.93,Danya Ruttenberg,430,71
656983,4.31,J.R.R. Tolkien,6424927,96666
703849,4.09,rD `lyzdh,1044,136
7248274,3.72,Liv Bennett,10610,799
5297,4.13,John Muir,11398,966
348174,4.08,Judith Draper,248,25
188424,4.21,Debby Sly,120,13
335510,4.08,Sarah Muir,106,12
547708,3.50,Dennis E. Bolen,38,4
1217665,3.78,Hannah Moskowitz,19809,4034
7506055,3.38,Kat Helgeson,1817,610
9845097,3.64,Chad Evercroft,266,27
4837368,3.96,Robin  Murphy,147,45
4574836,3.99,Fuuko Minami,229,22
4574828,3.91,Erii Misono,271,30
31234,3.95,Len Deighton,63021,1928
1330292,3.97,Maggie Stiefvater,1144302,108829
2860116,4.32,Maria do Carmo Figueira,3111,198
53283,4.13,Scott Kelby,14372,875
21706,4.00,Jeffrey Scheuer,19,3
17059,4.12,Lynsay Sands,445073,19242
5696316,3.76,Swfy 'bw Tlb,51,5
233619,4.22,Marcel Proust,78519,5926
4458949,2.78,Vasile Savin,69,4
6886477,4.24,T.A. White,2004,122
3170434,3.81,Missy Martine,838,96
70670,4.23,Peter Darman,2556,123
3370,3.72,Geneen Roth,18224,2146
13388,4.00,Shirley Jackson,244025,19260
3954869,3.95,Paula Kuffer Dinerstein,64,15
21700,3.91,Matt Weinstein,172,32
21699,4.08,Luke Barber,117,25
21702,3.98,Barbara Bottner,4492,841
26181,4.18,Peggy Rathmann,68723,2806
21701,3.88,Mari Mancusi,44780,3508
21705,3.80,Rick Tramonto,283,38
21704,3.85,Mary Goodbody,694,78
75038,4.15,Tim Turner,1180,67
6551449,4.16,Tara Laskowski,538,144
8341231,4.39,Kristen Luciani,1247,821
726739,4.30,Sean Kissane,27,3
26359,4.13,Leonora Carrington,4241,463
67834,3.77,Neil Bartlett,1448,151
14404,3.77,Samuel Hynes,3394,305
133890,3.82,Janet Tashjian,12110,1623
3211011,3.92,Jake Tashjian,6589,913
277189,4.00,David Rosenfelt,53202,6433
2901559,4.41,Jun Mochizuki,75063,1712
1411091,4.33,Tomo Kimura,581968,9956
60913,3.96,Eula Biss,10848,1491
16521642,3.50,Elizabeth  Wolfe,14,2
65977,4.09,Stan Lynde,172,31
269130,3.58,Stephen May,851,149
7788171,3.30,Eliza Robertson,261,80
10182,4.12,Mike Mignola,248885,10151
197005,3.97,John Arcudi,29437,2284
4615365,4.02,Tyler Crook,11002,1210
18833,4.03,Dave Stewart,213024,11429
63770,4.17,Duncan Fegredo,21113,1306
17303138,4.15,Dave   Johnson,66233,2963
14563732,3.50,Khristina Phragkeskake,2,1
12937,4.04,Brenda Novak,87977,10777
14318702,3.94,Monique Makena,53,27
108907,4.09,Deborah Challinor,4025,337
4554320,4.50,Nancy McCormick Rambusch,2,1
6976762,3.45,Paul          Smith,243,33
4430,4.23,Sherrilyn Kenyon,1272781,57209
473481,3.82,Holter Graham,6082,1488
7207291,4.40,Courtney Miller,15,7
143971,3.94,Peter H. Selby,181,10
136558,3.72,Maggie Hyde,569,59
3979348,3.70,Michael McGuiness,159,20
848452,3.41,slmn hrty,56,14
14555,4.33,Clayborne Carson,13974,610
143970,4.57,Peter Holloran,268,30
2942393,3.97,Keith David,46347,847
691354,4.44,Jay Gregory,243,40
3020190,3.98,Giannes Ioannides,64,11
3400717,4.31,J.D. Greear,4270,515
847789,4.32,Timothy J. Keller,125125,9450
36120,3.47,Heidi Julavits,12167,1989
6252,4.16,Robert Jordan,1809448,40973
41180,3.89,Joachim Korber,7848,404
1943477,4.45,Kathryn Stockett,1638936,78754
795116,3.70,Laura Beck,1790,207
656415,3.89,Franz Magnis-Suseno,1136,107
2400529,4.13,Sokari Ekine,23,1
5740703,3.71,Nathan Eagle,31,5
2853809,3.99,Joyce Wan,3095,652
142160,3.83,Angela Thirkell,8121,1078
38951,4.02,John Connolly,179327,17318
14511283,5.00,Sheryl Hames Torrres,1,1
13554,4.03,Carolyn Brown,125716,7590
6991727,3.85,Dana Drabova,13,2
7579616,3.75,Jiri Drahos,12,2
17045137,3.00,Vladimir Teplan,1,1
17045138,3.00,Julius Lukes,1,1
9872245,3.00,Helena Illnerova,1,1
17045139,3.00,Graciela Chichilniski,1,1
457894,3.63,Elizabeth Waite,291,33
1270347,4.62,A. Sanders,8,3
71956,3.85,Javier Marias,25927,3063
24758,3.73,Margaret Jull Costa,385440,21842
592389,4.41,Gray Jacobik,129,26
818508,3.92,Elaine Cantrell,265,121
83354,3.88,Gail Gaymer Martin,3396,505
12424,3.92,Brian Michael Bendis,354528,20616
14613,3.89,Stuart Immonen,66122,4550
93103,3.55,Brandon Peterson,11393,1005
8196089,4.21,Alora Kate,1150,407
390509,4.11,John Allison,30618,3666
14676997,4.15,Max Sarin,16286,1662
6582688,3.87,R.C. O'Leary,98,28
296961,3.82,Paul Auster,249894,17815
4406238,4.23,Jadwiga Maurizio,97,15
5096033,2.69,Roberto Valencia,32,2
2923898,3.89,V.P. Malik,410,28
1731936,3.87,Tara West,6531,993
59972,3.49,Kate White,32043,3595
9226,3.88,William Gibson,480152,18555
7893815,4.07,slm `md,124,31
91382,3.79,M.L. Rhodes,15709,1206
8214,3.94,Andrew Gross,250243,11599
531738,3.46,Amanda Young,8312,917
1367814,3.21,Koen Setyawan,212,85
5179,4.19,Winston Graham,56925,4693
176488,4.13,Stephen Sinatra,1923,275
2085,3.97,Martin Zucker,1010,141
3510123,4.18,James C.  Roberts,139,16
65335,4.19,Michael Buckley,183916,9777
29553,3.83,Fran Manushkin,3755,646
68285,3.70,Maaike Bakker,27,5
746416,4.10,V.A. Howard,48,5
5824672,4.05,J.H. Barton,40,4
16085061,3.57,Piper Page,153,49
6574808,3.74,Sharlay,3565,348
6587469,3.52,Ari Harper,25,16
1271914,3.75,Boris Filan,408,17
199983,3.88,Murray Edelman,132,10
16150709,4.31,Milan Watson,58,32
12942,3.86,Judy Blume,753386,31074
8188216,3.77,Heloise West,200,120
75055,4.15,Mahmoud Darwish,40849,4712
17108664,4.14,mHmwd drwysh,38536,4434
16283208,3.86,nfys@ khshyfty,14,5
19879,3.38,Stephen Crane,126921,4610
7992531,2.75,'ndrw lyky,4,2
5831854,4.08,J.L. Weil,20449,1272
6923824,3.80,Amalie Laulund Trudso,110,12
1161372,3.96,John Joseph Adams,59280,4672
20295,3.82,Stephen Baxter,187278,14128
377417,3.79,Vandana Singh,5856,956
908868,3.80,Paul Melko,2675,351
24902,3.77,Kelly Link,109166,15088
25376,3.84,Ian McDonald,35085,4412
2917033,3.90,Simon McCaffery,1209,135
2951127,3.75,E. Catherine Tobler,4522,1017
51204,4.00,Alastair Reynolds,191847,10944
874602,4.03,Ursula K. Le Guin,700499,34740
2283303,3.84,David Barr Kirtley,14822,958
5373338,3.78,Mercurio D. Rivera,947,146
8988,3.83,Carrie Vaughn,243675,18806
121364,3.86,Tim Pratt,28981,2970
57814,3.81,Robert Reed,23440,2746
338705,3.96,Catherynne M. Valente,104240,17040
3001246,3.85,Yoon Ha Lee,15196,2688
589,4.07,Orson Scott Card,2189973,93559
4632660,3.81,Christie Yant,2521,380
2860219,4.03,Seanan McGuire,238626,27137
4338,3.87,Robert Silverberg,158450,9606
3036291,4.01,Ross E. Lockhart,6055,620
142270,3.67,Lev Grossman,313037,33512
14454,3.82,Michael Swanwick,62295,6028
22645,3.74,Gregory Benford,58797,3335
49624,3.86,William Alexander,944,158
27841,3.78,Pat Cadigan,40334,3847
3524,3.69,Joyce Carol Oates,309732,27607
4396277,3.68,John R. Fultz,2494,386
396164,4.13,Deborah Clarke,38,16
6875729,4.08,Helen Harper,68728,3605
74416,3.73,Mike Allen,2390,379
6557385,3.67,Sue Rovens,18,11
4141543,3.54,S.L. Armstrong,3597,762
6428553,3.63,Kristen Pavka,219,70
6524785,3.56,Alina Ray,54,20
5285453,3.27,Azalea Moone,889,213
4180276,3.55,K. Piet,2955,609
6454423,3.75,Tali Spencer,1806,480
807152,2.97,Jimmy Lee Shreeve,69,13
142683,3.83,Gary Watson,149,9
24183,3.99,Morgan Llywelyn,26761,1520
27100,4.03,Michael Scott,404916,19392
6765,4.13,Virginia Woolf,2725563,63422
25791,3.88,Mark Hussey,5119,425
344505,3.83,Bonnie Kime Scott,1222,122
28115,4.15,M.H. Abrams,16740,520
4194881,3.97,Stephen Greenblatt,46780,3661
326496,4.10,James Simpson,5974,229
302521,4.10,Alfred David,6417,255
5806041,4.13,Kathleen Ball,10629,882
4476934,4.24,Jennifer L. Armentrout,1388218,122465
6521131,4.02,Cassia Leo,109782,10284
4893411,4.02,Penelope King,6146,545
339874,4.11,Josie Litton,6933,830
206097,3.91,Judith McCoy Miller,28694,2293
6001,3.90,Carolyn Keene,536508,15216
133538,4.25,Christopher McDougall,129546,12385
25545,3.95,Oriana Fallaci,20379,1480
13702745,3.81,Cassandra Chandler,162,54
2455595,3.30,Samantha Peale,257,53
76241,3.85,Cesare Pavese,14278,824
16171754,4.38,lrhb syrfym lbrmwsy,13,2
5124235,4.25,Lexi Blake,129624,9249
14421409,3.93,Samantha M.,259,55
4197122,3.44,Helen Ljungmark,782,97
4722301,3.61,Mary Tillworth,1442,140
13843009,3.80,Niki Foley,91,6
4182577,4.19,Tracey Jane Jackson,7577,1211
4181099,4.07,Piper Davenport,7398,1276
61485,3.96,John Butler,3111,601
248045,3.44,Phyllis Zimbler Miller,417,82
4271950,3.47,Mitchell R. Miller,59,13
10178,3.92,Marv Wolfman,38780,2269
1425345,3.94,George Perez,86868,4260
4422307,3.00,Maralyn Orbison Gillespie,2,1
1199849,3.48,Carey Wallace,1788,467
3142910,3.51,Nicole Green,631,92
14046452,5.00,Brad Lange,1,1
509126,3.64,Anne B. Ragde,5456,349
191735,3.80,James Anderson,25028,1881
39206,3.44,Kate Jennings,488,78
4722647,4.14,Marilyn Baron,263,101
14557047,2.55,Lewis  Turner,11,3
72305,3.71,Carol Ellis,4836,239
628281,5.00,Henry L. Marchand,2,1
7055681,3.68,Gholam-Ali Haddad-Adel,31,8
15422617,3.68,Glm `ly Hdd `dl,31,8
5377656,3.61,`bd lrHmn l`lwy,33,8
4030095,3.81,Lily  Grace,766,155
183264,3.52,Frank Huyler,646,114
3780,3.97,James Patterson,4717668,222666
4587477,3.48,Cecile Boyer,180,56
9987,3.89,Philippa Gregory,1215550,64506
4410033,3.98,Sarah Woodbury,22478,1546
5186348,3.84,Arabella Wyatt,45,13
4149205,4.57,Hannah Andronic,7,4
5764529,2.83,`ly qndyl,24,7
4874418,3.94,Pierdomenico Baccalario,17566,1221
4515886,3.97,Bozena Fabiani,1350,28
285730,3.81,Gordon Van Gelder,2283,494
48885,3.78,Kate Wilhelm,35657,3213
257412,3.82,Matthew Hughes,17776,2317
333027,3.78,Matthew Johnson,657,89
52752,3.91,Rachel Pollack,5924,633
452559,3.76,Albert E. Cowdrey,3118,432
108548,3.88,Eleanor Arnason,4567,608
19305,3.77,Jeffrey Ford,53896,6155
4833294,3.70,Michaele Jordan,141,44
2917920,4.03,Ken Liu,94398,14235
238333,3.59,Helen Zahavi,579,85
2898500,3.53,Barbro Lagergren,386,23
97136,3.82,Duane Swierczynski,48719,4366
5052169,3.69,Nelson Daniel,2599,266
8436137,3.44,Shane Pierce,43,6
26738,3.87,Cheyenne McCray,58291,3585
15298003,3.00,s`yd ldywh jy,2,1
486348,4.50,Mark Wilkerson,1117,89
14243187,4.49,Phil  Donahue,43,10
1054408,3.64,Erhan Bener,285,47
2906082,4.02,Lars Brownworth,4566,535
6567626,4.43,Kohei Horikoshi,19424,793
10785266,4.47,Ku Yue Geng Ping,14502,338
1774448,4.11,Jaroslav Hasek,12587,710
5752282,3.70,Grete Reiner,20,1
4353973,3.31,Len Barcousky,36,8
92243,4.05,Andrew E. Masich,277,38
7221185,3.60,Pedro Santiago,5,1
7221186,3.60,Dizzi Akibah,5,1
8194109,4.15,John McBrewster,16731,801
2940867,4.14,Frederic P.  Miller,17650,835
2940868,4.15,Agnes F. Vandome,16738,800
3319233,4.43,Phil Knight,36590,2947
3130410,4.09,Shaun David Hutchinson,23209,4760
